#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	SNP cluster	Min-same	Min-diff	Host	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	NGUA-21_S9		PDT000111032.1	2016-02-24T15:33:37Z	Nigeria		environmental/other				Gallus gallus	gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT	SAMD00043358	PDG000000002.2044	Salmonella enterica	GCA_001569945.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		182735	189	4947233						28901		Contig	gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT	SPAdes v. 3.5.0			28901	BCOT	BCOT00000000.1
Salmonella enterica	NGUA-22_S10		PDT000111033.1	2016-02-24T15:34:07Z	Nigeria		environmental/other				Gallus gallus		SAMD00043359	PDG000000002.2044	Salmonella enterica	GCA_001569965.1			sinH=HMM	2014-09-12	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		217363	94	4801625						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.5.0			28901	BCOU	BCOU00000000.1
Salmonella enterica	NGUA-23_S11		PDT000111034.1	2016-02-24T15:34:37Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043360	PDG000000002.2044	Salmonella enterica	GCA_001569985.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=HMM,merR=COMPLETE,merT=PARTIAL,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		179050	216	4975494						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCOV	BCOV00000000.1
Salmonella enterica	NGUA-24_S12		PDT000111035.1	2016-02-24T15:35:05Z	Nigeria		environmental/other				Gallus gallus		SAMD00043361	PDG000000002.2044	Salmonella enterica	GCA_001570005.1			sinH=HMM	2014-09-12	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		159904	113	4847498						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.5.0			28901	BCOW	BCOW00000000.1
Salmonella enterica	NGUA-28_S4		PDT000111039.1	2016-02-24T15:37:05Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043365	PDG000000002.2044	Salmonella enterica	GCA_001570085.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		535385	156	4885381						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPA	BCPA00000000.1
Salmonella enterica	NGUA-30_S6		PDT000111041.1	2016-02-24T15:38:00Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043368	PDG000000002.2044	Salmonella enterica	GCA_001570125.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		251903	125	4867532						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPC	BCPC00000000.1
Salmonella enterica	NGUA-32_S8		PDT000111043.1	2016-02-24T15:38:56Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043370	PDG000000002.2044	Salmonella enterica	GCA_001570165.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		177014	150	4827432						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPE	BCPE00000000.1
Salmonella enterica	NGUA-33_S9		PDT000111044.1	2016-02-24T15:39:24Z	Nigeria		environmental/other				Gallus gallus	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,fosA7.6=COMPLETE,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SAMD00043371	PDG000000002.2044	Salmonella enterica	GCA_001570185.1			sinH=HMM	2014-09-12	asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		389211	159	4708185						28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,fosA7.6=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,qnrS1=COMPLETE,sul2=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPF	BCPF00000000.1
Salmonella enterica	NGUA-37_S1		PDT000111048.1	2016-02-24T15:41:11Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=PARTIAL,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,tet(A)=COMPLETE	SAMD00043375	PDG000000002.2044	Salmonella enterica	GCA_001570265.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merC=COMPLETE,merD=HMM,merE=PARTIAL_END_OF_CONTIG,merP=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		341065	159	4873902						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=PARTIAL,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPJ	BCPJ00000000.1
Salmonella enterica	NGUA-38_S2		PDT000111049.1	2016-02-24T15:41:38Z	Nigeria		environmental/other				Gallus gallus		SAMD00043376	PDG000000002.2044	Salmonella enterica	GCA_001570285.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		182882	181	4860227						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.5.0			28901	BCPK	BCPK00000000.1
Salmonella enterica	NGUA-39_S4		PDT000111050.1	2016-02-24T15:42:04Z	Nigeria		environmental/other				Gallus gallus	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMD00043377	PDG000000002.2044	Salmonella enterica	GCA_001570305.1			sinH=HMM	2014-09-12	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=COMPLETE,merC=COMPLETE,merD=COMPLETE,merE=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJDB4308		535353	155	4878399						28901		Contig	aac(3)-Id=COMPLETE,aadA7=COMPLETE,aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,gyrA_D87G=POINT,gyrA_S83F=POINT,mdsA=COMPLETE,mdsB=COMPLETE,parC_S80I=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.5.0			28901	BCPL	BCPL00000000.1
Salmonella enterica	CFSAN035145	Enteritidis	PDT000125610.2	2016-04-15T23:10:59Z	Chile:RM	feces	environmental/other				Gallus gallus domesticus		SAMN03800248	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Enteritidis	GCA_011615565.1			sinH=HMM	2014	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	Universidad Andres Bello	3.6.7	2020-01-22.1	COMBINED	PRJNA186035		76728	199	4874192	PAIRED	ILLUMINA	SRR3394964	CFSAN	2016-04-15T22:25:40Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			149539	AAQLXU	AAQLXU000000000.1
Salmonella enterica	ARS-CC5795	Kentucky	PDT000146330.1	2016-08-29T17:12:00Z	USA: MD	Poultry	environmental/other				Gallus gallus domesticus	blaCMY-2=COMPLETE	SAMN05390916	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001716385.1			sinH=HMM	2010	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-ARS	3.6.7	2020-03-20.1	COMBINED	PRJNA337914	not collected	408285	85	4883671						28901		Contig	blaCMY-2=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.6.2			192955	MCPJ	MCPJ00000000.1
Salmonella enterica	176.3	Kentucky	PDT000148405.1	2016-09-07T13:41:24Z	USA:Georgia	poultry carcass	clinical				Gallus gallus	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,sul1=COMPLETE	SAMN05596825	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Kentucky	GCA_001720445.1			sinH=HMM	2006-07-22	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE,qacEdelta1=COMPLETE	Jean Guard	3.6.7	2020-03-20.1	COMBINED	PRJNA339555	32.252451536089666 N 83.30859661102295 W	247898	72	4879693						28901		Contig	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE	SPAdes v. 3.6.2			192955	MDTI	MDTI00000000.1
Salmonella enterica	ARIM-SSP53-08	Saintpaul	PDT000152812.2	2016-10-17T22:20:14Z	Argentina:Buenos Aires	poultry	clinical				Gallus gallus		SAMN03743865	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Saintpaul	GCA_010000305.1			sinH=HMM	2008-01-22	asr=HMM,golS=COMPLETE,golT=COMPLETE	Malbran Institute-Argentina	3.6.7	2020-01-22.1	COMBINED	PRJNA271293		132696	76	4846836	PAIRED	ILLUMINA	SRR4427820	CFSAN	2016-10-17T20:55:24Z	28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2	ARJN6X01.0008		90105	AANBOQ	AANBOQ000000000.1
Salmonella enterica	SI786/13	Infantis	PDT000152848.1	2016-10-14T20:12:57Z			environmental/other				Gallus gallus	gyrA_S83Y=POINT	SAMN05729231	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_001766515.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2013	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA341823		285944	48	4867283						28901		Contig	gyrA_S83Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE	IDBA v. 1.1.1.			595	MIJR	MIJR00000000.1
Salmonella enterica	SI3337/12	Infantis	PDT000152849.1	2016-10-14T20:13:02Z			environmental/other				Gallus gallus	aadA1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,gyrA_S83Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN05729233	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_001766495.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2012	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA341823		264211	47	4976725						28901		Contig	aadA1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,gyrA_S83Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	IDBA-UD v. 1.1.1.			595	MIJS	MIJS00000000.1
Salmonella enterica	SI757/13	Infantis	PDT000152850.1	2016-10-14T20:13:07Z			environmental/other				Gallus gallus	aadA1=COMPLETE,gyrA_S83Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN05729235	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_001766505.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2013	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA341823		343219	53	4935001						28901		Contig	aadA1=COMPLETE,gyrA_S83Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	IDBA-U v. 1.1.1.			595	MIJT	MIJT00000000.1
Salmonella enterica	SI1070/16	Infantis	PDT000173293.1	2016-12-16T15:06:49Z	not collected		environmental/other				Gallus gallus	blaCTX-M-14=COMPLETE,gyrA_S83Y=POINT	SAMN06099117	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_001906515.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2016	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA341823	not collected	445038	58	4925279						28901		Contig	blaCTX-M-14=COMPLETE,gyrA_S83Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE	IDBA-UD v. 1.1.1.			595	MRUX	MRUX00000000.1
Salmonella enterica	SI240/16	Infantis	PDT000173295.1	2016-12-16T15:06:55Z	not collected		environmental/other				Gallus gallus	aadA1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,gyrA_S83Y=POINT,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SAMN06099116	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Infantis	GCA_001906535.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2016	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA341823	not collected	444648	53	4983448						28901		Contig	aadA1=COMPLETE,blaTEM=PARTIAL_END_OF_CONTIG,gyrA_S83Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,qnrS1=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	IDBA-UD v. 1.1.1.			595	MRUW	MRUW00000000.1
Salmonella enterica		Napoli	PDT000868706.1	2020-10-27T14:27:23Z	Italy	animal	environmental/other				Gallus gallus		SAMEA104379175	PDG000000002.2044	Salmonella enterica subsp. enterica				sinH=COMPLETE	2015			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB23407		156918	90	4636914	PAIRED	ILLUMINA	ERR2194279	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZI	2018-01-28T12:31:37Z	28901							59201		
Salmonella enterica		Napoli	PDT000868715.1	2020-10-27T14:27:27Z	Italy	animal	environmental/other				Gallus gallus		SAMEA104379162	PDG000000002.2044	Salmonella enterica subsp. enterica				sinH=MISTRANSLATION	2012			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB23407		92317	88	4585850	PAIRED	ILLUMINA	ERR2194288	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZI	2018-01-28T12:31:37Z	28901							59201		
Salmonella enterica		Napoli	PDT000868831.1	2020-10-27T14:28:29Z	Italy	animal	environmental/other				Gallus gallus		SAMEA104379176	PDG000000002.2044	Salmonella enterica subsp. enterica				sinH=MISTRANSLATION	2011			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB23407		130239	86	4624458	PAIRED	ILLUMINA	ERR2194404	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZI	2018-01-28T12:31:39Z	28901							59201		
Salmonella enterica		Napoli	PDT000868838.1	2020-10-27T14:28:33Z	Italy	animal	environmental/other				Gallus gallus		SAMEA104379172	PDG000000002.2044	Salmonella enterica subsp. enterica				sinH=COMPLETE	2015			3.8.28	2020-09-30.1	NUCLEOTIDE	PRJEB23407		64599	158	4569804	PAIRED	ILLUMINA	ERR2194411	ISTITUTO ZOOPROFILATTICO SPERIMENTALE DELLE VENEZI	2018-01-28T12:31:39Z	28901							59201		
Salmonella enterica	5783	Gallinarum	PDT000871464.1	2020-10-28T09:06:49Z	Germany	stool	clinical				Gallus gallus		SAMN14646577	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Gallinarum	GCA_015024675.1		salmonellosis	sinH=COMPLETE	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	549454	24	4743924						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			594	JABBKF	JABBKF000000000.1
Salmonella enterica	5779	Gallinarum	PDT000871465.1	2020-10-28T09:07:00Z	Germany	stool	clinical				Gallus gallus		SAMN14646575	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Gallinarum	GCA_015024685.1		salmonellosis	sinH=COMPLETE	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	510572	31	4749807						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			594	JABBKH	JABBKH000000000.1
Salmonella enterica	5781	Gallinarum	PDT000871466.1	2020-10-28T09:07:01Z	Germany	stool	clinical				Gallus gallus		SAMN14646576	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Gallinarum	GCA_015024695.1		salmonellosis	sinH=COMPLETE	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	549272	20	4746250						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			594	JABBKG	JABBKG000000000.1
Salmonella enterica	5767	Gallinarum	PDT000871467.1	2020-10-28T09:07:28Z	Germany	stool	clinical				Gallus gallus		SAMN14646574	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Gallinarum	GCA_015024735.1		salmonellosis	sinH=COMPLETE	2013	asr=HMM,golS=COMPLETE,golT=COMPLETE	Szabo I	3.9.3	2020-11-09.1	COMBINED	PRJNA626643	52.31 N 13.24 E	549455	26	4744272						28901		Scaffold	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.13			594	JABBKI	JABBKI000000000.1
Salmonella enterica	2350	Singapore	PDT000566338.1	2019-08-13T03:02:52Z	Australia	Chicken rince	environmental/other				chicken		SAMN10416977	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Singapore	GCA_007993115.1			sinH=COMPLETE	2009-05-21	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	CSIRO	3.8.28	2020-09-30.1	COMBINED	PRJNA505356		227883	60	4704169						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.11			487002	RQPM	RQPM00000000.1
Salmonella enterica	2327	Typhimurium	PDT000566339.1	2019-08-13T03:04:01Z	Australia	Chicken rince	environmental/other				chicken		SAMN10416976	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_007993165.1			sinH=COMPLETE	2008-05-16	asr=HMM,golS=COMPLETE,golT=COMPLETE	CSIRO	3.8.28	2020-09-30.1	COMBINED	PRJNA505356		222626	82	4981953						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.11			90371	RQPN	RQPN00000000.1
Salmonella enterica	2103	Typhimurium	PDT000566342.1	2019-08-13T03:04:27Z	Australia	Chicken rince	environmental/other				chicken	tet(A)=COMPLETE	SAMN10416974	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Typhimurium	GCA_007993195.1			sinH=COMPLETE	2007-10-08	asr=HMM,golS=COMPLETE,golT=COMPLETE	CSIRO	3.8.28	2020-09-30.1	COMBINED	PRJNA505356		222559	88	4955897						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE,tet(A)=COMPLETE	SPAdes v. 3.11			90371	RQPP	RQPP00000000.1
Salmonella enterica	1234	Singapore	PDT000566344.1	2019-08-13T03:05:51Z	Australia	Chicken rince	environmental/other				chicken		SAMN10416969	PDG000000002.2044	Salmonella enterica subsp. enterica serovar Singapore	GCA_007993265.1			sinH=COMPLETE	2005-04-18	arsD=HMM,asr=HMM,golS=COMPLETE,golT=COMPLETE	CSIRO	3.8.28	2020-09-30.1	COMBINED	PRJNA505356		348511	50	4721851						28901		Contig	mdsA=COMPLETE,mdsB=COMPLETE	SPAdes v. 3.11			487002	RQPU	RQPU00000000.1
Salmonella enterica	SCSM4.1		PDT000660877.1	2019-12-28T14:59:21Z	China:Sichuan	feces from Chicken intestine	environmental/other				chicken	aac(3)-IV=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,catB3=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mcr-1.1=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE	SAMN13509270	PDG000000002.2044	Salmonella enterica subsp. enterica	GCA_009806735.1		enteritis		2019-06-14	arsA=COMPLETE,arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,qacE=PARTIAL,qacEdelta1=COMPLETE,qacL=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE,terD=COMPLETE,terW=COMPLETE,terZ=COMPLETE	He Juan	3.6.7	2020-01-06.1	COMBINED	PRJNA594253	30 N 100 E	5013113	2	5203287						28901		Complete Genome	aac(3)-IV=COMPLETE,aac(6')-Ib-cr5=COMPLETE,aadA1=COMPLETE,aadA2=COMPLETE,aadA2=PARTIAL,aph(3'')-Ib=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,aph(6)-Id=COMPLETE,arr-3=COMPLETE,blaOXA-1=COMPLETE,blaTEM-1=COMPLETE,bleO=COMPLETE,catB3=COMPLETE,cmlA1=COMPLETE,dfrA12=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mcr-1.1=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,oqxA=COMPLETE,oqxB=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,sul3=COMPLETE,tet(A)=COMPLETE	Unicycler v. v0.4.7			59201		
