#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	CFSAN003469	Heidelberg	PDT000052061.2	2015-03-26T21:53:46Z	USA:MS	rinse	environmental/other		PDS000029703.315	16	17	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,fosA7=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,tet(A)=PARTIAL	SAMN02313947	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN003469	GCA_011418435.1			sinH=HMM	2007	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=PARTIAL_END_OF_CONTIG,merT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,qacEdelta1=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA214626		33565	276	4853405	PAIRED	ILLUMINA	SRR1200645	CFSAN	2014-03-20T17:32:38Z	28901		Contig	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE,tet(A)=PARTIAL	SKESA v. 2.2	JF6X01.0122		1383903	AAPYUH	AAPYUH000000000.1
Salmonella enterica	CFSAN003481	Heidelberg	PDT000052075.2	2015-03-26T21:53:49Z	USA:MS	rinse	environmental/other		PDS000029703.315	11	11	fosA7=COMPLETE	SAMN02313959	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN003481	GCA_011445125.1			sinH=HMM	2005	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,pcoA=COMPLETE,pcoB=COMPLETE,pcoC=COMPLETE,pcoD=COMPLETE,pcoE=COMPLETE,pcoR=COMPLETE,pcoS=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE		3.6.7	2020-01-22.1	COMBINED	PRJNA214638		214497	46	4791159	PAIRED	ILLUMINA	SRR1200632	CFSAN	2014-03-20T16:09:03Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2	JF6X01.0122		1383915	AAQANO	AAQANO000000000.1
Salmonella enterica	OSF030321		PDT000060023.2	2015-04-13T18:10:57Z	USA:MS	chicken	environmental/other		PDS000029703.315	3	2	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,fosA7=COMPLETE	SAMN03418461	PDG000000002.2057	Salmonella enterica	GCA_006869125.1			iutA=COMPLETE	2014-04-14	arsB=COMPLETE,arsC=COMPLETE,arsD=COMPLETE,arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		116731	89	4886714	PAIRED	ILLUMINA	SRR1970573	CFSAN	2015-04-13T17:08:19Z	28901		Contig	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAGLZD	AAGLZD000000000.1
Salmonella enterica	OSF030763		PDT000060744.2	2015-04-21T01:12:04Z	USA:MS	chicken	environmental/other		PDS000029703.315	10	20	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,blaHER-3=COMPLETE,fosA7=COMPLETE,sul1=COMPLETE	SAMN03455296	PDG000000002.2057	Salmonella enterica	GCA_006869945.1				2014-05-12	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,qacE=COMPLETE,qacEdelta1=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		113749	95	4849393	PAIRED	ILLUMINA	SRR1982208	CFSAN	2015-04-21T00:13:22Z	28901		Contig	aac(3)-VIa=COMPLETE,aadA1=COMPLETE,blaHER-3=COMPLETE,fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE	SKESA v. 2.2			28901	AAGMBM	AAGMBM000000000.1
Salmonella enterica	OSF028935		PDT000062109.2	2015-04-24T21:15:37Z	USA:MS	chicken	environmental/other		PDS000029703.315	4	12	fosA7=COMPLETE	SAMN03289389	PDG000000002.2057	Salmonella enterica	GCA_006871185.1				2014-04-02	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		52342	177	4726533	PAIRED	ILLUMINA	SRR1995505	CFSAN	2015-04-24T20:25:20Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAGMCL	AAGMCL000000000.1
Salmonella enterica	OSF028938		PDT000062121.2	2015-04-24T21:15:37Z	USA:MS	chicken	environmental/other		PDS000029703.315	5	17	fosA7=COMPLETE	SAMN03289392	PDG000000002.2057	Salmonella enterica	GCA_006019035.1				2014-04-02	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		148468	87	4749044	PAIRED	ILLUMINA	SRR1995517	CFSAN	2015-04-24T20:28:17Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEIXA	AAEIXA000000000.1
Salmonella enterica	OSF028934		PDT000062233.2	2015-04-24T22:11:34Z	USA:MS	chicken	environmental/other		PDS000029703.315	6	6	fosA7=COMPLETE	SAMN03289388	PDG000000002.2057	Salmonella enterica	GCA_006018055.1				2014-04-02	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		42754	229	4731566	PAIRED	ILLUMINA	SRR1996186	CFSAN	2015-04-24T21:33:16Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEIXP	AAEIXP000000000.1
Salmonella enterica	OSF031142		PDT000062304.2	2015-04-26T14:11:47Z	USA:MS	chicken	environmental/other		PDS000029703.315	4	4	fosA7=COMPLETE	SAMN03464787	PDG000000002.2057	Salmonella enterica	GCA_005948945.1				2014-04-28	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		97306	83	4747636	PAIRED	ILLUMINA	SRR1997799	CFSAN	2015-04-26T13:07:14Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEDUH	AAEDUH000000000.1
Salmonella enterica	OSF031168		PDT000064616.2	2015-05-11T15:14:59Z	USA:MS	chicken	environmental/other		PDS000029703.315	8	7	fosA7=COMPLETE	SAMN03464813	PDG000000002.2057	Salmonella enterica	GCA_005948445.1				2014-04-24	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		84170	98	4729943	PAIRED	ILLUMINA	SRR2015675	CFSAN	2015-05-11T14:16:15Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEDVA	AAEDVA000000000.1
Salmonella enterica	OSF031169		PDT000064633.2	2015-05-11T15:15:00Z	USA:MS	chicken	environmental/other		PDS000029703.315	25	35	fosA7=COMPLETE	SAMN03464814	PDG000000002.2057	Salmonella enterica	GCA_005948305.1				2014-04-24	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		30262	296	4712400	PAIRED	ILLUMINA	SRR2015696	CFSAN	2015-05-11T14:25:13Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEDVC	AAEDVC000000000.1
Salmonella enterica	OSF031248		PDT000065127.2	2015-05-21T17:21:19Z	USA:MS	chicken	environmental/other		PDS000029703.315	6	2	fosA7=COMPLETE	SAMN03464893	PDG000000002.2057	Salmonella enterica	GCA_006089855.1				2014-05-09	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		129083	74	4748333	PAIRED	ILLUMINA	SRR2035390	CFSAN	2015-05-21T16:09:17Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEODX	AAEODX000000000.1
Salmonella enterica	OSF032336		PDT000065395.2	2015-05-25T14:12:20Z	USA:MS	chicken	environmental/other		PDS000029703.315	12	13	fosA7=COMPLETE	SAMN03487662	PDG000000002.2057	Salmonella enterica	GCA_006019215.1				2014-05-27	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		200143	54	4772965	PAIRED	ILLUMINA	SRR2039239	CFSAN	2015-05-25T13:31:15Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAEIZZ	AAEIZZ000000000.1
Salmonella enterica	OSF032562		PDT000065906.2	2015-06-02T15:14:57Z	USA:MS	chicken	environmental/other		PDS000029703.315	5	16	fosA7=COMPLETE	SAMN03573264	PDG000000002.2057	Salmonella enterica	GCA_006883925.1				2014-05-12	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		326191	35	4746985	PAIRED	ILLUMINA	SRR2047321	CFSAN	2015-06-02T14:27:19Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAGMNH	AAGMNH000000000.1
Salmonella enterica	OSF032610		PDT000133238.2	2016-05-31T01:13:36Z	USA:MS	chicken	environmental/other		PDS000029703.315	8	20	fosA7=COMPLETE	SAMN03573312	PDG000000002.2057	Salmonella enterica	GCA_006901905.1				2014-05-16	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	OSF	3.6.7	2020-01-06.1	COMBINED	PRJNA186035		55304	241	4714718	PAIRED	ILLUMINA	SRR3606727	CFSAN	2016-05-31T00:20:02Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAGOIU	AAGOIU000000000.1
Salmonella enterica	FSIS21720690	Heidelberg	PDT000268776.2	2017-12-05T02:43:29Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	0	0	fosA7=COMPLETE	SAMN08130142	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_009521625.1				2017	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		69043	116	4758830	PAIRED	ILLUMINA	SRR6345263	USDA-FSIS	2017-12-05T01:30:12Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAMWOT	AAMWOT000000000.1
Salmonella enterica	FSIS21820925	Heidelberg	PDT000281156.2	2018-01-24T17:56:40Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	2	2	fosA7=COMPLETE	SAMN08367412	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_010871385.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		112744	83	4749604	PAIRED	ILLUMINA	SRR6495765	USDA-FSIS	2018-01-24T04:58:33Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAOVNI	AAOVNI000000000.1
Salmonella enterica	FSIS11807375	Heidelberg	PDT000285910.2	2018-02-08T22:48:25Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	1	1	fosA7=COMPLETE	SAMN08500552	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011608285.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		230812	40	4757007	PAIRED	ILLUMINA	SRR6691697	USDA-FSIS	2018-02-08T21:07:13Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAQLOB	AAQLOB000000000.1
Salmonella enterica	FSIS11807901	Heidelberg	PDT000291322.2	2018-03-02T16:43:54Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	1	1	fosA7=COMPLETE	SAMN08629957	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_010982655.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		182658	55	4765481	PAIRED	ILLUMINA	SRR6798500	USDA-FSIS	2018-03-02T16:25:11Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAPDMZ	AAPDMZ000000000.1
Salmonella enterica	FSIS31800231	Heidelberg	PDT000294654.2	2018-03-15T20:43:30Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	0	0	fosA7=COMPLETE	SAMN08719236	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011132015.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		222447	43	4769839	PAIRED	ILLUMINA	SRR6843230	USDA-FSIS	2018-03-15T19:50:13Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAPIWR	AAPIWR000000000.1
Salmonella enterica	FSIS11808915	Heidelberg	PDT000303902.2	2018-04-06T21:39:35Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	2	2	fosA7=COMPLETE	SAMN08886761	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011573725.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		381333	26	4786546	PAIRED	ILLUMINA	SRR6956277	USDA-FSIS	2018-04-06T21:04:20Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAQJLY	AAQJLY000000000.1
Salmonella enterica	FSIS21821445	Heidelberg	PDT000307457.2	2018-04-20T11:44:22Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	3	3	fosA7=COMPLETE	SAMN08959334	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_006279655.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		235295	35	4755176	PAIRED	ILLUMINA	SRR7046175	USDA-FSIS	2018-04-20T11:05:12Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAFASA	AAFASA000000000.1
Salmonella enterica	FSIS31800391	Heidelberg	PDT000312062.2	2018-05-07T18:47:19Z	USA:MS	comminuted chicken	environmental/other		PDS000029703.315	1	0	fosA7=COMPLETE	SAMN09080772	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011542535.1			sinH=HMM	2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		231278	46	4749262	PAIRED	ILLUMINA	SRR7126176	USDA-FSIS	2018-05-07T17:40:16Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAQHGD	AAQHGD000000000.1
Salmonella enterica	FSIS11811167	Heidelberg	PDT000338378.1	2018-06-28T19:15:44Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	4	4	fosA7=COMPLETE	SAMN09514669	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_008499905.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		52801	149	4746334	PAIRED	ILLUMINA	SRR7449520	USDA-FSIS	2018-06-28T17:57:11Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAKPGD	AAKPGD000000000.1
Salmonella enterica	FSIS11815372	Heidelberg	PDT000403160.1	2018-11-05T17:46:11Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	4	4	fosA7=COMPLETE	SAMN10367127	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_007346855.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		139752	68	4772580	PAIRED	ILLUMINA	SRR8157444	USDA-FSIS	2018-11-05T16:42:18Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAHRZB	AAHRZB000000000.1
Salmonella enterica	FSIS21822624	Heidelberg	PDT000403647.1	2018-11-07T15:46:26Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	2	2	fosA7=COMPLETE	SAMN10390957	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_007347685.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		98570	93	4873120	PAIRED	ILLUMINA	SRR8169730	USDA-FSIS	2018-11-07T14:38:12Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAHSCG	AAHSCG000000000.1
Salmonella enterica	FSIS11815959	Heidelberg	PDT000412056.1	2018-11-28T21:45:37Z	USA:MS	comminuted chicken	environmental/other		PDS000029703.315	2	2	fosA7=COMPLETE	SAMN10489852	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_004229625.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		89015	94	4757608	PAIRED	ILLUMINA	SRR8256543	USDA-FSIS	2018-11-28T18:28:46Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAADHT	AAADHT000000000.1
Salmonella enterica	FSIS31801339	Heidelberg	PDT000423075.2	2018-12-26T20:54:27Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	6	7	fosA7=COMPLETE	SAMN10644595	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_006746385.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,silA=COMPLETE,silB=COMPLETE,silC=COMPLETE,silE=COMPLETE,silF=COMPLETE,silP=COMPLETE,silR=COMPLETE,silS=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		149508	67	4887607	PAIRED	ILLUMINA	SRR8370415	USDA-FSIS	2018-12-26T19:56:11Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAGDRQ	AAGDRQ000000000.1
Salmonella enterica	FSIS11816995	Heidelberg	PDT000452748.1	2019-01-25T22:52:44Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	4	4	fosA7=COMPLETE	SAMN10821978	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_007403485.1				2018	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		138426	62	4760916	PAIRED	ILLUMINA	SRR8489735	USDA-FSIS	2019-01-25T22:28:12Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAHVYV	AAHVYV000000000.1
Salmonella enterica	FSIS11917355	Heidelberg	PDT000464535.1	2019-02-15T23:22:53Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	2	2	fosA7=COMPLETE	SAMN10895942	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_007425345.1				2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA292666		230812	33	4756312	PAIRED	ILLUMINA	SRR8550935	USDA-FSIS	2019-02-08T19:12:33Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAHXMR	AAHXMR000000000.1
Salmonella enterica	FSIS11918931	Heidelberg	PDT000478477.2	2019-03-18T14:57:37Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	4	4	fosA7=COMPLETE	SAMN11129343	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_006684105.1			sinH=HMM	2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		201530	53	4783067	PAIRED	ILLUMINA	SRR8731595	USDA-FSIS	2019-03-15T18:11:32Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAFYXF	AAFYXF000000000.1
Salmonella enterica	FSIS11922488	Heidelberg	PDT000538811.1	2019-07-03T22:30:55Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	1	1	fosA7=COMPLETE	SAMN12213731	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_007618815.1				2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA292666		79950	96	4747436	PAIRED	ILLUMINA	SRR9643268	USDA-FSIS	2019-07-03T21:51:27Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAILMQ	AAILMQ000000000.1
Salmonella enterica	FSIS11924866	Heidelberg	PDT000594505.1	2019-09-27T05:28:17Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	7	7	fosA7=COMPLETE	SAMN12851054	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg					2019	arsR=COMPLETE,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	NUCLEOTIDE	PRJNA242847		69309	123	4763868	PAIRED	ILLUMINA	SRR10187052	USDA-FSIS	2019-09-27T04:47:01Z	28901			fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE				611		
Salmonella enterica	FSIS31902696	Heidelberg	PDT000608700.1	2019-10-15T23:29:40Z	USA:MS	chicken carcass	environmental/other		PDS000029703.315	0	1	fosA7=COMPLETE	SAMN13032352	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_009152175.1				2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA242847		149459	71	4749127	PAIRED	ILLUMINA	SRR10282973	USDA-FSIS	2019-10-15T22:57:20Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAMCLI	AAMCLI000000000.1
Salmonella enterica	FSIS21926214	Heidelberg	PDT000639696.1	2019-12-05T03:30:49Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	0	1	fosA7=COMPLETE	SAMN13474620	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_010813385.1			sinH=HMM	2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		71048	116	4741044	PAIRED	ILLUMINA	SRR10582784	USDA-FSIS	2019-12-05T02:56:41Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAORHU	AAORHU000000000.1
Salmonella enterica	FSIS31903078	Heidelberg	PDT000655363.1	2020-01-06T19:27:12Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	0	0	fosA7=COMPLETE	SAMN13739854	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011327945.1			sinH=HMM	2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		89526	105	4786369	PAIRED	ILLUMINA	SRR10833496	USDA-FSIS	2020-01-06T18:23:40Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAPVED	AAPVED000000000.1
Salmonella enterica	FSIS12027707	Heidelberg	PDT000659612.1	2020-01-11T21:26:07Z	USA:MS	animal-chicken-young chicken	environmental/other		PDS000029703.315	8	2	fosA7=COMPLETE	SAMN13828603	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_010806045.1			sinH=HMM	2019	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA292666		134421	65	4763137	PAIRED	ILLUMINA	SRR10873162	USDA-FSIS	2020-01-11T20:50:16Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAOQZS	AAOQZS000000000.1
Salmonella enterica	FSIS22027278	Heidelberg	PDT000706179.1	2020-03-06T00:13:57Z	USA:MS	raw intact chicken	environmental/other		PDS000029703.315	5	5	fosA7=COMPLETE	SAMN14308194	PDG000000002.2057	Salmonella enterica subsp. enterica serovar Heidelberg	GCA_011385615.1			sinH=HMM	2020	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	USDA-FSIS	3.6.7	2020-01-22.1	COMBINED	PRJNA242847		94926	103	4832231	PAIRED	ILLUMINA	SRR11247925	USDA-FSIS	2020-03-05T23:02:12Z	28901		Contig	fosA7=COMPLETE,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			611	AAPXBR	AAPXBR000000000.1
